game_id,game_date,season,period,minutes_remaining,seconds_remaining,shot_distance,loc_x,loc_y,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_made_flag,time_remaining,shot_angle,is_3pt,game_segment,is_clutch
20900012,20091028,2009-10,1,8,9,15,141,53,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,1,489,69.39943592417514,False,early,False
20900012,20091028,2009-10,1,5,15,16,62,156,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,1,315,21.674649119024142,False,early,False
20900012,20091028,2009-10,2,9,4,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,544,0.0,False,early,False
20900012,20091028,2009-10,2,8,36,17,97,146,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,1,516,33.59940972266046,False,early,False
20900012,20091028,2009-10,2,2,30,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,150,0.0,False,early,False
20900012,20091028,2009-10,2,0,43,19,-89,179,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,1,43,-26.436872913254454,False,early,False
20900012,20091028,2009-10,3,11,40,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,700,0.0,False,late,False
20900012,20091028,2009-10,3,7,59,24,181,170,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,479,46.795006737336344,True,late,False
20900012,20091028,2009-10,3,7,4,9,-46,78,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,424,-30.52970589993411,False,late,False
20900012,20091028,2009-10,3,3,59,8,-75,47,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,239,-57.92599912470595,False,late,False
20900012,20091028,2009-10,4,4,58,20,-179,101,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,1,298,-60.566317824856824,False,late,False
20900012,20091028,2009-10,4,1,50,20,-131,159,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,110,-39.48508840875495,False,late,False
20900023,20091030,2009-10,1,11,33,18,110,148,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,1,693,36.621327493784435,False,early,False
20900023,20091030,2009-10,1,7,39,25,-217,126,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,0,459,-59.85861444792466,True,early,False
20900023,20091030,2009-10,2,4,18,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,258,0.0,False,early,False
20900023,20091030,2009-10,2,1,43,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,103,0.0,False,early,False
20900023,20091030,2009-10,2,1,17,17,105,142,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,77,36.480577842588886,False,early,False
20900023,20091030,2009-10,3,11,45,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,705,0.0,False,late,False
20900023,20091030,2009-10,3,6,15,18,189,3,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,0,375,89.09061955080087,False,late,False
20900023,20091030,2009-10,3,1,42,24,-243,11,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,0,102,-87.40813329476501,True,late,False
20900023,20091030,2009-10,3,0,54,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,54,0.0,False,late,False
20900023,20091030,2009-10,4,6,10,19,51,190,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,0,370,15.025221579448981,False,late,False
20900023,20091030,2009-10,4,4,4,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,244,0.0,False,late,False
20900042,20091101,2009-10,1,9,4,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,544,0.0,False,early,False
20900042,20091101,2009-10,2,5,5,8,-68,53,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,305,-52.06672971640108,False,early,False
20900042,20091101,2009-10,2,4,30,11,-56,96,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,270,-30.256437163529263,False,early,False
20900042,20091101,2009-10,3,8,57,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,537,0.0,False,late,False
20900042,20091101,2009-10,3,6,53,5,-35,41,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,413,-40.48601154199874,False,late,False
20900042,20091101,2009-10,3,4,6,14,-38,143,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,1,246,-14.881529703140547,False,late,False
20900042,20091101,2009-10,3,3,22,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,202,0.0,False,late,False
20900042,20091101,2009-10,3,2,9,14,141,3,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,1,129,88.78112476486871,False,late,False
20900042,20091101,2009-10,3,0,50,17,-123,131,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,50,-43.19600488379941,False,late,False
20900042,20091101,2009-10,4,2,54,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,174,0.0,False,late,False
20900042,20091101,2009-10,4,0,36,25,203,148,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,36,53.905555203317306,True,late,False
20900042,20091101,2009-10,4,0,27,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,27,0.0,False,late,False
20900057,20091103,2009-10,1,4,17,22,222,56,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,0,257,75.84236735032275,False,early,False
20900057,20091103,2009-10,1,3,48,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,228,0.0,False,early,False
20900057,20091103,2009-10,2,3,16,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,196,0.0,False,early,False
20900057,20091103,2009-10,2,1,2,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,62,0.0,False,early,False
20900057,20091103,2009-10,2,0,33,11,-59,101,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,33,-30.291696100317253,False,early,False
20900057,20091103,2009-10,3,6,31,24,-183,160,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,0,391,-48.83624812246867,True,late,False
20900057,20091103,2009-10,4,5,25,12,-100,72,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,1,325,-54.24611274556325,False,late,False
20900057,20091103,2009-10,4,4,32,21,62,205,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,0,272,16.827365173203365,False,late,False
20900057,20091103,2009-10,4,3,44,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,224,0.0,False,late,False
20900057,20091103,2009-10,5,2,49,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,169,0.0,False,late,False
20900057,20091103,2009-10,5,2,9,12,-114,61,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,0,129,-61.8493114118251,False,late,False
20900057,20091103,2009-10,5,0,3,25,211,143,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,3,55.873520395255056,True,late,True
20900081,20091106,2009-10,1,9,1,23,105,205,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,1,541,27.121303404158663,True,early,False
20900081,20091106,2009-10,1,2,47,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,167,0.0,False,early,False
20900081,20091106,2009-10,1,2,15,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,135,0.0,False,early,False
20900081,20091106,2009-10,2,5,30,19,113,161,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,330,35.063610056571676,False,early,False
20900081,20091106,2009-10,2,4,55,10,-68,80,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,295,-40.36453657309736,False,early,False
20900081,20091106,2009-10,2,3,19,19,-37,187,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,0,199,-11.192040089958075,False,early,False
20900081,20091106,2009-10,2,2,54,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,174,0.0,False,early,False
20900081,20091106,2009-10,2,2,12,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,132,0.0,False,early,False
20900081,20091106,2009-10,2,1,40,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,100,0.0,False,early,False
20900081,20091106,2009-10,2,0,29,13,43,127,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,1,29,18.70520992941615,False,early,False
20900081,20091106,2009-10,2,0,0,22,114,195,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,1,0,30.311213226681623,False,early,True
20900081,20091106,2009-10,3,11,6,20,67,192,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,666,19.236859156709812,False,late,False
20900081,20091106,2009-10,3,7,28,16,23,164,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,0,448,7.983315878933313,False,late,False
20900081,20091106,2009-10,3,5,34,19,24,195,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,1,334,7.016501744722909,False,late,False
20900081,20091106,2009-10,3,4,55,16,-152,72,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,1,295,-64.6538240580533,False,late,False
20900081,20091106,2009-10,3,2,18,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,138,0.0,False,late,False
20900081,20091106,2009-10,3,0,0,31,-152,279,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,0,0,-28.581675051701087,True,late,True
20900081,20091106,2009-10,4,10,11,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,611,0.0,False,late,False
20900081,20091106,2009-10,4,9,2,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,542,0.0,False,late,False
20900081,20091106,2009-10,4,6,52,11,-46,107,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,0,412,-23.263185502642987,False,late,False
20900081,20091106,2009-10,4,6,8,25,7,255,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,1,368,1.5724304276733532,True,late,False
20900081,20091106,2009-10,4,3,51,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,231,0.0,False,late,False
20900081,20091106,2009-10,4,3,21,9,-54,80,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,201,-34.01934998982646,False,late,False
20900081,20091106,2009-10,4,2,14,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,134,0.0,False,late,False
20900081,20091106,2009-10,4,0,26,25,144,206,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,26,34.954669630503304,True,late,False
20900094,20091108,2009-10,1,6,30,17,147,91,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,0,390,58.240519915187214,False,early,False
20900094,20091108,2009-10,1,3,41,16,149,72,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,0,221,64.20916898785008,False,early,False
20900094,20091108,2009-10,1,0,2,14,-26,143,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,0,2,-10.304846468766033,False,early,True
20900094,20091108,2009-10,2,8,40,17,-177,25,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,1,520,-81.96055544916335,False,early,False
20900094,20091108,2009-10,2,7,21,24,-150,197,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,1,441,-37.28641859227888,True,early,False
20900094,20091108,2009-10,2,5,36,24,122,209,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,336,30.273479334208446,True,early,False
20900094,20091108,2009-10,2,3,12,13,130,37,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,0,192,74.11283149723606,False,early,False
20900094,20091108,2009-10,2,2,34,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,154,0.0,False,early,False
20900094,20091108,2009-10,3,7,11,24,121,211,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,1,431,29.832534129397732,True,late,False
20900094,20091108,2009-10,3,5,22,24,151,192,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,1,322,38.18357552987262,True,late,False
20900094,20091108,2009-10,3,0,12,17,62,168,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,12,20.256462174523122,False,late,False
20900094,20091108,2009-10,4,5,11,6,-2,60,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,311,-1.9091524329963763,False,late,False
20900108,20091110,2009-10,1,8,49,24,113,220,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,1,529,27.186680812252042,True,early,False
20900108,20091110,2009-10,1,4,27,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,267,0.0,False,early,False
20900108,20091110,2009-10,2,8,45,15,-142,56,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,0,525,-68.47739989209293,False,early,False
20900108,20091110,2009-10,2,5,32,6,-2,61,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,332,-1.8778774472853594,False,early,False
20900108,20091110,2009-10,2,3,27,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,207,0.0,False,early,False
20900108,20091110,2009-10,3,8,56,19,111,165,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,536,33.929797422060645,False,late,False
20900108,20091110,2009-10,3,7,41,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,461,0.0,False,late,False
20900108,20091110,2009-10,4,10,38,17,-60,168,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,638,-19.65382405805331,False,late,False
20900108,20091110,2009-10,4,7,47,6,-2,66,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,467,-1.7357045889283889,False,late,False
20900108,20091110,2009-10,4,4,29,14,45,142,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,0,269,17.583481877766452,False,late,False
20900108,20091110,2009-10,4,1,22,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,82,0.0,False,late,False
20900108,20091110,2009-10,4,1,9,25,32,252,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,0,69,7.2369220259680045,True,late,False
20900108,20091110,2009-10,4,0,22,7,62,36,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,22,59.85861444792466,False,late,False
20900120,20091111,2009-10,1,9,24,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,564,0.0,False,early,False
20900120,20091111,2009-10,1,9,7,3,0,31,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,547,0.0,False,early,False
20900120,20091111,2009-10,1,7,56,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,476,0.0,False,early,False
20900120,20091111,2009-10,1,4,56,20,-122,165,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,296,-36.478996833220826,False,early,False
20900120,20091111,2009-10,2,2,1,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,121,0.0,False,early,False
20900120,20091111,2009-10,2,1,21,22,73,213,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,81,18.917766996865314,False,early,False
20900120,20091111,2009-10,2,0,50,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,50,0.0,False,early,False
20900120,20091111,2009-10,3,11,51,9,43,88,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,0,711,26.041816594893806,False,late,False
20900120,20091111,2009-10,3,8,5,20,-5,201,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,0,485,-1.424974272515424,False,late,False
20900120,20091111,2009-10,3,7,14,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,434,0.0,False,late,False
20900120,20091111,2009-10,3,4,11,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,251,0.0,False,late,False
20900142,20091114,2009-10,1,6,57,4,-16,39,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,417,-22.306205054907643,False,early,False
20900142,20091114,2009-10,2,7,53,17,-152,85,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,0,473,-60.78562001973158,False,early,False
20900142,20091114,2009-10,2,3,52,2,12,19,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,232,32.27564431457763,False,early,False
20900142,20091114,2009-10,2,3,17,2,-4,26,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,197,-8.74616226255521,False,early,False
20900142,20091114,2009-10,2,1,52,0,6,3,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,112,63.43494882292201,False,early,False
20900142,20091114,2009-10,3,10,54,24,118,211,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,1,654,29.215740860499814,True,late,False
20900142,20091114,2009-10,3,7,49,1,-15,6,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,469,-68.19859051364818,False,late,False
20900142,20091114,2009-10,3,4,35,10,72,71,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,275,45.40066325579215,False,late,False
20900142,20091114,2009-10,3,4,12,14,56,129,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,1,252,23.466075869673716,False,late,False
20900142,20091114,2009-10,3,2,20,8,-5,86,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,1,140,-3.3274042417265695,False,late,False
20900142,20091114,2009-10,3,0,33,18,102,151,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,33,34.03889596797875,False,late,False
20900142,20091114,2009-10,4,4,42,15,-144,48,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,0,282,-71.56505117707799,False,late,False
20900142,20091114,2009-10,4,0,45,3,9,30,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,45,16.69924423399362,False,late,False
20900144,20091115,2009-10,1,9,34,14,122,80,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,0,574,56.74563342528795,False,early,False
20900144,20091115,2009-10,1,8,32,17,163,67,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,0,512,67.65523270867979,False,early,False
20900144,20091115,2009-10,1,5,53,24,77,231,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,353,18.43494882292201,True,early,False
20900144,20091115,2009-10,1,1,57,25,97,231,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,117,22.778188774611397,True,early,False
20900144,20091115,2009-10,2,3,39,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,219,0.0,False,early,False
20900144,20091115,2009-10,3,11,37,24,118,213,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,697,28.98604117267368,True,late,False
20900144,20091115,2009-10,3,8,34,19,-70,181,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,514,-21.143496438227327,False,late,False
20900144,20091115,2009-10,3,8,25,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,505,0.0,False,late,False
20900144,20091115,2009-10,3,8,10,22,-224,41,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,1,490,-79.62764086077529,False,late,False
20900144,20091115,2009-10,3,3,32,17,73,164,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,212,23.994896086231545,False,late,False
20900144,20091115,2009-10,3,2,47,4,-7,44,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,167,-9.03948280335512,False,late,False
20900144,20091115,2009-10,4,7,14,16,141,88,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,1,434,58.0311574626723,False,late,False
20900144,20091115,2009-10,4,5,24,17,144,91,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,0,324,57.709388136255775,False,late,False
20900144,20091115,2009-10,4,3,34,10,95,36,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,0,214,69.24592868120061,False,late,False
20900144,20091115,2009-10,4,1,59,16,152,58,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,1,119,69.11419853930695,False,late,False
20900144,20091115,2009-10,4,1,1,15,-116,107,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,0,61,-47.3111314527614,False,late,False
20900144,20091115,2009-10,4,0,24,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,24,0.0,False,late,False
20900151,20091117,2009-10,1,8,19,14,67,126,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,1,499,28.00163481263643,False,early,False
20900151,20091117,2009-10,2,6,11,21,-155,151,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,1,371,-45.74892178282383,False,early,False
20900151,20091117,2009-10,2,5,44,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,344,0.0,False,early,False
20900151,20091117,2009-10,2,3,28,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,208,0.0,False,early,False
20900151,20091117,2009-10,3,9,36,25,110,225,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,576,26.05349531049095,True,late,False
20900151,20091117,2009-10,3,7,17,11,-56,104,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,1,437,-28.30075576600638,False,late,False
20900151,20091117,2009-10,3,6,10,16,95,137,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,370,34.73862528276562,False,late,False
20900151,20091117,2009-10,3,4,41,14,10,142,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,1,281,4.028263666485141,False,late,False
20900151,20091117,2009-10,3,2,29,24,-187,162,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,1,149,-49.097283605208276,True,late,False
20900151,20091117,2009-10,4,8,9,22,116,189,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,1,489,31.539796777599836,False,late,False
20900151,20091117,2009-10,4,6,40,26,-155,220,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,1,400,-35.166436035792884,True,late,False
20900151,20091117,2009-10,4,4,32,4,-23,34,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,272,-34.07719528013074,False,late,False
20900151,20091117,2009-10,4,2,36,13,-54,121,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,0,156,-24.050298529605158,False,late,False
20900160,20091118,2009-10,1,8,55,17,141,104,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,535,53.58793559647603,False,early,False
20900160,20091118,2009-10,1,7,49,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,469,0.0,False,early,False
20900160,20091118,2009-10,1,5,12,16,-136,101,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,312,-53.4006825363179,False,early,False
20900160,20091118,2009-10,1,2,6,15,118,104,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,1,126,48.60846885256635,False,early,False
20900160,20091118,2009-10,1,0,47,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,47,0.0,False,early,False
20900160,20091118,2009-10,1,0,27,13,-136,26,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,0,27,-79.17698877379291,False,early,False
20900160,20091118,2009-10,2,0,1,26,-123,239,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,0,1,-27.232359532913076,True,early,True
20900160,20091118,2009-10,3,10,42,19,-120,148,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,642,-39.03551289874689,False,late,False
20900160,20091118,2009-10,3,8,7,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,487,0.0,False,late,False
20900160,20091118,2009-10,3,3,54,15,-144,56,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,0,234,-68.74949449286676,False,late,False
20900160,20091118,2009-10,3,3,27,25,147,214,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,207,34.48579107871906,True,late,False
20900178,20091120,2009-10,1,9,41,24,-10,242,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,1,581,-2.366247991455786,True,early,False
20900178,20091120,2009-10,1,7,40,24,56,235,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,0,460,13.40348448027283,True,early,False
20900178,20091120,2009-10,1,5,58,24,-27,244,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,0,358,-6.314417667795504,True,early,False
20900178,20091120,2009-10,2,5,14,23,0,239,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,1,314,0.0,True,early,False
20900178,20091120,2009-10,2,2,51,6,-52,41,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,171,-51.74557964748282,False,early,False
20900178,20091120,2009-10,2,1,51,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,111,0.0,False,early,False
20900178,20091120,2009-10,2,0,27,18,138,123,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,0,27,48.289242678491824,False,early,False
20900178,20091120,2009-10,3,6,50,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,410,0.0,False,late,False
20900178,20091120,2009-10,3,3,1,9,99,7,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,0,181,85.9555144258189,False,late,False
20900178,20091120,2009-10,3,0,21,11,1,112,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,1,21,0.5115558665870411,False,late,False
20900178,20091120,2009-10,3,0,0,36,-131,339,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,0,0,-21.12806137202174,True,late,True
20900178,20091120,2009-10,4,1,14,24,151,192,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,1,74,38.18357552987262,True,late,False
20900197,20091122,2009-10,1,9,37,6,-51,39,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,577,-52.59464336859145,False,early,False
20900197,20091122,2009-10,1,5,58,0,0,0,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,358,0.0,False,early,False
20900197,20091122,2009-10,1,4,16,25,-175,189,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,0,256,-42.797401838234194,True,early,False
20900197,20091122,2009-10,1,3,49,19,-177,72,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,0,229,-67.86450812189965,False,early,False
20900197,20091122,2009-10,2,6,46,11,-48,101,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,1,406,-25.419288338902888,False,early,False
20900197,20091122,2009-10,2,5,37,19,193,0,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,0,337,90.0,False,early,False
20900197,20091122,2009-10,2,3,14,11,2,110,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,0,194,1.0416266760099742,False,early,False
20900197,20091122,2009-10,2,1,9,25,95,239,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,0,69,21.677303298830143,True,early,False
20900197,20091122,2009-10,3,7,46,20,-149,142,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,0,466,-46.37798324630495,False,late,False
20900197,20091122,2009-10,3,3,26,23,236,20,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,0,206,85.15599962491933,True,late,False
